logpressurec2,pressurec2,energy_densityc2,baryon_density
33.723758477089305,442631396300000.0,1102309905000000.0,888577810163991.2
33.72867803550552,444814312400000.0,1105232463000000.0,890257545908747.6
33.73358348078109,447001685300000.0,1108159122000000.0,891937269070233.4
33.738474901912134,449193515000000.0,1111089880000000.0,893616978177189.1
33.743351991789,451389623100000.0,1114024918000000.0,895296776597436.9
33.74821562980086,453590366300000.0,1116963877000000.0,896976458547121.9
33.75306511399653,455795387900000.0,1119907115000000.0,898656228315880.2
33.757900925095456,458004866300000.0,1122854453000000.0,900335983383663.6
33.7627227601165,460218623100000.0,1125805891000000.0,902015723534473.6
33.76753147982339,462437015000000.0,1128761429000000.0,903695448460710.5
33.772326394221274,464659685400000.0,1131721068000000.0,905375158423590.8
33.77710797270038,466886812500000.0,1134684806000000.0,907054852078957.9
33.781875916791094,469118218100000.0,1137652824000000.0,908734631659495.9
33.786630690569986,471354080400000.0,1140624941000000.0,910414394380170.8
33.79137237404836,473594399500000.0,1143601159000000.0,912094141075028.9
33.79610067155689,475838997100000.0,1146581477000000.0,913773870977232.6
33.800816039405596,478088051400000.0,1149565895000000.0,915453583887476.2
33.805518555313064,480341562500000.0,1152554413000000.0,917133279515912.5
33.81020792639168,482599352000000.0,1155547210000000.0,918813058134692.4
33.814884234078114,484861420000000.0,1158544107000000.0,920492819034510.5
33.81954792483474,487127944800000.0,1161544926000000.0,922172462391437.1
33.82419907322814,489398926400000.0,1164550201000000.0,923852286682352.5
33.82883739029028,491674186400000.0,1167559399000000.0,925531993655176.1
33.83346295443726,493953724900000.0,1170572697000000.0,927211682148978.8
33.838076202233346,496237720100000.0,1173590273000000.0,928891451064210.9
33.84267684800309,498525993800000.0,1176611949000000.0,930571200994990.9
33.84726532379345,500818724300000.0,1179637726000000.0,932250932314594.1
33.85184134544728,503115733200000.0,1182667603000000.0,933930644286284.2
33.85640534057668,505417198900000.0,1185701580000000.0,935610336731329.1
33.86095667595485,507722764800000.0,1188739836000000.0,937290108524730.5
33.865496128796146,510032787500000.0,1191782192000000.0,938969860479909.1
33.8700237667207,512347266900000.0,1194828648000000.0,940649592334237.8
33.874538964255805,514665846500000.0,1197879204000000.0,942329304002011.4
33.87904248711101,516988882900000.0,1200934039000000.0,944009093827955.6
33.883534057896455,519316197800000.0,1203992795000000.0,945688764784164.5
33.88801408818662,521647969400000.0,1207055830000000.0,947368513292927.9
33.89248196236953,523983841200000.0,1210122966000000.0,949048241525283.8
33.89693843104153,526324169700000.0,1213194201000000.0,950727948306595.0
33.90138322087223,528668776800000.0,1216269715000000.0,952407731785457.6
33.905816398952524,531017662300000.0,1219349330000000.0,954087494531737.1
33.91023836661888,533371004600000.0,1222433044000000.0,955767235292653.9
33.91464851988831,535728447000000.0,1225520859000000.0,957446955081567.4
33.919047591917334,538090346300000.0,1228612774000000.0,959126653279427.4
33.923434983233534,540456345700000.0,1231708967000000.0,960806426381858.4
33.927811419788895,542826801900000.0,1234809082000000.0,962486081175634.8
33.93217663416222,545201536600000.0,1237913654000000.0,964165907240352.4
33.93653036392319,547580371400000.0,1241022148000000.0,965845614980334.6
33.94087332488163,549963663100000.0,1244134742000000.0,967525300638013.9
33.945205251886684,552351233200000.0,1247251615000000.0,969205060527362.8
33.94952620682077,554743081800000.0,1250372588000000.0,970884797983856.5
33.95383625084133,557139208900000.0,1253497661000000.0,972564512939672.0
33.95813544439126,559539614400000.0,1256627013000000.0,974244301412373.5
33.962423530629614,561944120200000.0,1259760286000000.0,975923971248463.1
33.96670120470562,564353082700000.0,1262897838000000.0,977603714297871.6
33.97096820719519,566766323700000.0,1266039490000000.0,979283434455813.1
33.97522428338388,569183664900000.0,1269185421000000.0,980963227318222.4
33.979470118971484,571605462800000.0,1272335274000000.0,982642902198235.6
33.983705146644134,574031361000000.0,1275489405000000.0,984322648871739.9
33.987929736326116,576461537600000.0,1278647636000000.0,986002372438334.5
33.99214425272319,578896171000000.0,1281810146000000.0,987682167833578.1
33.99634782788475,581334726300000.0,1284976578000000.0,989361845451810.5
34.00054144138444,583777738400000.0,1288147288000000.0,991041594159284.1
34.00472484032558,586225029000000.0,1291322098000000.0,992721319393346.9
34.00889777629389,588676419700000.0,1294501187000000.0,994401115756604.1
34.013060609208075,591132089000000.0,1297684198000000.0,996080794634413.4
34.01721339242893,593592036700000.0,1300871487000000.0,997760543830833.1
34.02135617937734,596056262900000.0,1304062877000000.0,999440269884039.6
34.025488725128554,598524589400000.0,1307258367000000.0,1001119972288886.9
34.029611678574,600997372500000.0,1310458135000000.0,1002799744433798.4
34.03372420210533,603474077600000.0,1313662003000000.0,1004479492775605.8
34.03782723705869,605955239500000.0,1316869972000000.0,1006159217861554.6
34.04192024477514,608440501600000.0,1320082041000000.0,1007838919112039.4
34.046003571163475,610930042100000.0,1323298388000000.0,1009518689513152.4
34.05007726659128,613423861100000.0,1326518836000000.0,1011198436450440.8
34.05414109152931,615921780400000.0,1329743384000000.0,1012878159425477.2
34.05819538686791,618423978100000.0,1332972032000000.0,1014557858462577.1
34.06224020173562,620930454300000.0,1336204958000000.0,1016237625994798.6
34.06627529870899,623441030700000.0,1339441985000000.0,1017917369961305.8
34.07030101425796,625955885600000.0,1342683112000000.0,1019597089867594.4
34.07431711244956,628474840700000.0,1345928339000000.0,1021276785738273.2
34.078323926642604,630998074300000.0,1349177844000000.0,1022956549611939.8
34.08232150366656,633525586300000.0,1352431450000000.0,1024636289823469.5
34.08630961013043,636057198600000.0,1355689156000000.0,1026316005881280.0
34.09028857466618,638593089400000.0,1358951140000000.0,1027995789473725.2
34.09425816487305,641133080300000.0,1362217047000000.0,1029675457815360.5
34.09821870685831,643677349800000.0,1365487232000000.0,1031355193509722.5
34.10216996951731,646225719400000.0,1368761695000000.0,1033034996350634.0
34.10611227584959,648778367500000.0,1372040080000000.0,1034714683735735.0
34.110045396655735,651335115900000.0,1375322744000000.0,1036394438600324.4
34.113969651564176,653896142700000.0,1378609508000000.0,1038074169259734.9
34.11788481280545,656461269700000.0,1381900372000000.0,1039753875740078.2
34.12179119745091,659030675200000.0,1385195515000000.0,1041433649317278.4
34.12568857914648,661604181000000.0,1388494758000000.0,1043113398653302.8
34.1295772718377,664181965200000.0,1391798101000000.0,1044793123775008.5
34.133457050578464,666763849600000.0,1395105544000000.0,1046472824708835.6
34.13732796045743,669349834200000.0,1398417266000000.0,1048152592346270.4
34.14119031155579,671940097300000.0,1401733088000000.0,1049832335808032.6
34.145043880856896,674534460600000.0,1405053010000000.0,1051512055120576.2
34.1488889757202,677133102400000.0,1408377033000000.0,1053191750816049.2
34.15272537450932,679735844400000.0,1411705334000000.0,1054871512249929.2
34.15655312059524,682342686600000.0,1415037735000000.0,1056551249573627.5
34.16037251731842,684953807300000.0,1418374236000000.0,1058230962814014.2
34.16418334508361,687569028200000.0,1421714838000000.0,1059910652500325.4
34.167985646270324,690188349300000.0,1425059718000000.0,1061590407616103.2
34.17177972028555,692811948900000.0,1428408698000000.0,1063270138687828.9
34.17556534955141,695439648700000.0,1431761956000000.0,1064949934910256.0
34.17934257548667,698071448700000.0,1435119137000000.0,1066629618544291.2
34.183111693647795,700707527200000.0,1438480596000000.0,1068309367231997.0
34.18687248845067,703347705900000.0,1441846156000000.0,1069989092440854.2
34.19062500038284,705991984800000.0,1445215815000000.0,1071668793269101.9
34.19436952123071,708640542200000.0,1448589753000000.0,1073348559360383.1
34.19810558671029,711293021500000.0,1451967791000000.0,1075028301582701.9
34.20183373867952,713949779300000.0,1455349930000000.0,1076708020528683.9
34.20555401362438,716610815600000.0,1458736347000000.0,1078387803952677.2
34.209265951989984,719275773800000.0,1462126686000000.0,1080067475360606.5
34.212970089316975,721945010600000.0,1465521303000000.0,1081747211220643.0
34.21666621493564,724618347500000.0,1468920199000000.0,1083427011837695.6
34.220354367114595,727295784600000.0,1472323016000000.0,1085106700375397.2
34.22403458383501,729977322000000.0,1475730113000000.0,1086786454136018.2
34.22770714574289,732663137800000.0,1479141309000000.0,1088466183801991.6
34.231371602650036,735352875500000.0,1482556606000000.0,1090145890451327.9
34.23502847753489,738046891800000.0,1485976181000000.0,1091825661122636.2
34.238677563513754,740745008200000.0,1489399856000000.0,1093505408297518.2
34.24231889733228,743447224900000.0,1492827632000000.0,1095185132558726.1
34.2459525150615,746153541800000.0,1496259508000000.0,1096864833507825.2
34.24957869060233,748864137100000.0,1499695662000000.0,1098544598185531.1
34.253196982851684,751578654400000.0,1503135916000000.0,1100224339562763.0
34.25680790242978,754297450200000.0,1506580271000000.0,1101904058218974.9
34.26041124628354,757020346100000.0,1510028726000000.0,1103583753690541.8
34.26400704959495,759747342300000.0,1513481459000000.0,1105263512665592.5
34.267595346895554,762478438700000.0,1516938293000000.0,1106943249019177.2
34.27117617259882,765213635300000.0,1520399227000000.0,1108622962355010.0
34.27474956100023,767952932200000.0,1523864439000000.0,1110302739049223.9
34.278315545758375,770696329200000.0,1527333573000000.0,1111982406618401.1
34.28187416068008,773443826400000.0,1530806986000000.0,1113662138001781.5
34.28542543932936,776195423900000.0,1534284677000000.0,1115341932598344.6
34.28896964354212,778951299800000.0,1537766290000000.0,1117021618476499.9
34.29250634793266,781711097700000.0,1541252182000000.0,1118701367956707.0
34.29603581480848,784474995800000.0,1544742173000000.0,1120381094352502.2
34.29955830302355,787243172300000.0,1548236444000000.0,1122060884700023.6
34.30307339132937,790015270800000.0,1551734636000000.0,1123740566504351.4
34.306581563823244,792791647800000.0,1555237107000000.0,1125420311749228.0
34.31008240172863,795571946700000.0,1558743677000000.0,1127100034093630.0
34.313576385660575,798356524100000.0,1562254527000000.0,1128779820225807.2
34.31706309966746,801145023500000.0,1565769298000000.0,1130459498464817.5
34.320542798764436,803937623000000.0,1569288348000000.0,1132139240044911.2
34.32401573502438,806734501000000.0,1572811498000000.0,1133818959445539.8
34.327481496495665,809535301000000.0,1576338926000000.0,1135498741515908.5
34.330940335343136,812340201200000.0,1579870277000000.0,1137178417349444.5
34.334392281862094,815149201600000.0,1583405906000000.0,1138858155884390.0
34.33783736613926,817962302200000.0,1586945813000000.0,1140537957006040.2
34.341275835287185,820779681300000.0,1590489643000000.0,1142217652275800.0
34.344707283772095,823600982300000.0,1594037750000000.0,1143897409564851.5
34.348131743298985,826426205200000.0,1597589958000000.0,1145577145658717.5
34.351549675492656,829255706700000.0,1601146267000000.0,1147256860638663.8
34.35496089269578,832089308300000.0,1604706675000000.0,1148936553579973.2
34.35836542402454,834927010200000.0,1608271362000000.0,1150616309385160.2
34.36176308521116,837768634000000.0,1611840149000000.0,1152296043749802.8
34.36515411901036,840614358000000.0,1615413036000000.0,1153975756815955.8
34.36853876509544,843464360500000.0,1618990202000000.0,1155655532658461.8
34.371916628066586,846318284900000.0,1622571468000000.0,1157335287204368.8
34.37528794805339,849176309600000.0,1626156835000000.0,1159015021062866.5
34.37865275253852,852038434400000.0,1629746301000000.0,1160694733376275.0
34.382010860729665,854904481200000.0,1633339868000000.0,1162374425219572.2
34.38536271768028,857774806500000.0,1636937713000000.0,1164054179307757.5
34.38870793412765,860649053700000.0,1640539658000000.0,1165733912518549.0
34.3920467456117,863527401100000.0,1644145704000000.0,1167413625455614.5
34.39537917893299,866409848700000.0,1647756028000000.0,1169093400548038.2
34.398705260830695,869296396600000.0,1651370452000000.0,1170773154959665.0
34.40202501752362,872187044600000.0,1654988976000000.0,1172452888767337.0
34.405338271765004,875081614600000.0,1658611601000000.0,1174132602570256.5
34.40864545772156,877980463100000.0,1662238326000000.0,1175812295980351.5
34.4119461944882,880883233500000.0,1665869329000000.0,1177492051418344.2
34.41524071157223,883790104100000.0,1669504433000000.0,1179171787041066.8
34.41852883359177,886700896700000.0,1673143637000000.0,1180851502519203.5
34.42181098856684,889615967700000.0,1676787119000000.0,1182531279991917.5
34.42508680046782,892534960700000.0,1680434523000000.0,1184210955403786.8
34.42835649534955,895458053900000.0,1684086206000000.0,1185890693289565.5
34.43161989966882,898385069000000.0,1687742167000000.0,1187570493134123.5
34.43487743576971,901316362600000.0,1691402050000000.0,1189250191439508.8
34.438128732073025,904251578200000.0,1695066212000000.0,1190929952122367.5
34.44137401126348,907190893900000.0,1698734473000000.0,1192609692702953.8
34.444613101940156,910134131600000.0,1702406835000000.0,1194289414226177.8
34.447846420564495,913081647800000.0,1706083298000000.0,1195969116762500.5
34.451073599928534,916033085900000.0,1709764038000000.0,1197648880701992.5
34.45429466584394,918988446000000.0,1713448879000000.0,1199328625817465.8
34.45751003041609,921948084500000.0,1717137820000000.0,1201008351722954.5
34.46071932995983,924911645000000.0,1720830862000000.0,1202688058942774.5
34.46392278174348,927879305700000.0,1724528181000000.0,1204367827562578.5
34.46712040898025,930851066600000.0,1728229423000000.0,1206047496821617.0
34.47031204380366,933826749400000.0,1731934943000000.0,1207727227947891.2
34.4734979013944,936806532500000.0,1735644742000000.0,1209407021338429.0
34.47667781469483,939790237500000.0,1739358463000000.0,1211086715467008.2
34.47985218627822,942778220900000.0,1743076462000000.0,1212766471418351.2
34.483020660103435,945770126400000.0,1746798561000000.0,1214446208750960.8
34.48618325999108,948765953700000.0,1750524761000000.0,1216125928093716.8
34.489340384702594,951766059500000.0,1754255061000000.0,1217805629061868.5
34.49249149439597,954769909000000.0,1757989639000000.0,1219485391838299.2
34.495637172899684,957778037000000.0,1761728317000000.0,1221165136393301.5
34.49877706909322,960790086900000.0,1765471096000000.0,1222844863240593.0
34.50191139147719,963806237100000.0,1769217975000000.0,1224524572050777.8
34.50503997694451,966826309100000.0,1772969132000000.0,1226204342651490.5
34.508163032658146,969850481400000.0,1776724390000000.0,1227884095812294.2
34.51128057976419,972878753900000.0,1780483747000000.0,1229563830702233.5
34.514392456682984,975910948300000.0,1784247384000000.0,1231243628224462.5
34.517498868345115,978947243000000.0,1788014229000000.0,1232923010386619.5
34.520599835405406,981987637800000.0,1791786422000000.0,1234602931159623.2
34.523695197792705,985031954600000.0,1795562180000000.0,1236282596262748.8
34.526785158141145,988080371600000.0,1799343287000000.0,1237962799086854.2
34.52986955713519,991132710600000.0,1803126177000000.0,1239641955648178.0
34.53294859593069,994189149700000.0,1806914414000000.0,1241321648577981.8
34.536022116164936,997249510800000.0,1810708000000000.0,1243001877667768.0
34.53909031763179,1000313972000000.0,1814503368000000.0,1244681063674585.0
34.54215322101038,1003382534000000.0,1818304084000000.0,1246360784882652.0
34.545210667510894,1006455017000000.0,1822110149000000.0,1248041040644924.0
34.54826285680714,1009531601000000.0,1825917996000000.0,1249720256868728.8
34.55130963075533,1012612106000000.0,1829731191000000.0,1251400006744648.2
34.55435118769243,1015696712000000.0,1833549735000000.0,1253080289630879.5
34.55738737129639,1018785240000000.0,1837370061000000.0,1254759536550187.2
34.56041837661573,1021877868000000.0,1841195735000000.0,1256439315580453.2
34.56344404914082,1024974418000000.0,1845026757000000.0,1258119625646007.2
34.56646458262389,1028075068000000.0,1848859562000000.0,1259798903729606.5
34.569479823371026,1031179640000000.0,1852697716000000.0,1261478712828730.0
34.57248996385205,1034288312000000.0,1856539434000000.0,1263158271489161.5
34.57549502372924,1037401085000000.0,1860386501000000.0,1264838359815266.8
34.57849484859367,1040517779000000.0,1864237133000000.0,1266518198470936.0
34.581489459430415,1043638395000000.0,1868091330000000.0,1268197788116397.0
34.584479047140555,1046763112000000.0,1871949093000000.0,1269877129792576.0
34.587463629021094,1049891929000000.0,1875812204000000.0,1271556998951885.0
34.59044305323924,1053024667000000.0,1879678880000000.0,1273236620030884.2
34.59341734125346,1056161328000000.0,1883550904000000.0,1274916767361601.5
34.596386679586075,1059302089000000.0,1887426494000000.0,1276596667471718.0
34.59935108606884,1062446950000000.0,1891305649000000.0,1278276320475667.8
34.602310244347116,1065595555000000.0,1895188370000000.0,1279955727453091.8
34.60526467465798,1068748438000000.0,1899076439000000.0,1281635658953466.0
34.608214060928546,1071905243000000.0,1902968073000000.0,1283315344312476.5
34.611158422049265,1075065970000000.0,1906863272000000.0,1284994784172597.8
34.61409794281195,1078230798000000.0,1910763820000000.0,1286674747491831.8
34.61703247397494,1081399547000000.0,1914667933000000.0,1288354465676153.5
34.61996219915417,1084572396000000.0,1918575611000000.0,1290033939313572.5
34.62288697264741,1087749168000000.0,1922488638000000.0,1291713934921741.2
34.625806810969074,1090929861000000.0,1926405230000000.0,1293393686392898.8
34.628721896892465,1094114655000000.0,1930325387000000.0,1295073194310183.5
34.631632245311124,1097303548000000.0,1934250892000000.0,1296753222289746.8
34.63453755119165,1100496186000000.0,1938179963000000.0,1298433007499998.5
34.63743831680111,1103693102000000.0,1942112599000000.0,1300112550091698.0
34.64033407384205,1106893761000000.0,1946050584000000.0,1301792611749547.5
34.64322516395386,1110098521000000.0,1949992133000000.0,1303472430765027.2
34.64611160248045,1113307381000000.0,1953937248000000.0,1305152008515591.0
34.648993246158994,1116520163000000.0,1957885929000000.0,1306831345572271.5
34.65187011243635,1119736867000000.0,1961839958000000.0,1308511199629273.0
34.65474237716942,1122957671000000.0,1965797552000000.0,1310190812962518.8
34.65760989818827,1126182397000000.0,1969760494000000.0,1311870942061226.0
34.660472850252674,1129411223000000.0,1973727001000000.0,1313550830782713.5
34.663330934762214,1132643793000000.0,1977697074000000.0,1315230480163723.5
34.6661846401472,1135880641000000.0,1981670712000000.0,1316909890344362.2
34.66903351269307,1139121234000000.0,1985649699000000.0,1318589815089159.8
34.67187788038837,1142365926000000.0,1989632251000000.0,1320269501020578.8
34.67471775946861,1145614718000000.0,1993618368000000.0,1321948948650185.2
34.677553011141875,1148867433000000.0,1997609833000000.0,1323628908979004.2
34.68038365017001,1152124069000000.0,2001604864000000.0,1325308631810317.8
34.6832096938384,1155384627000000.0,2005603460000000.0,1326988117325802.0
34.68603131295784,1158649286000000.0,2009607404000000.0,1328668114199685.8
34.688848367537574,1161917866000000.0,2013614914000000.0,1330347874509524.5
34.69166102821058,1165190547000000.0,2017625989000000.0,1332027398386573.0
34.694469156546944,1168467150000000.0,2021642412000000.0,1333707432192826.8
34.69727276766432,1171747674000000.0,2025662400000000.0,1335387229942769.0
34.700072030639646,1175032299000000.0,2029685954000000.0,1337066792600526.5
34.70286680808093,1178320846000000.0,2033713074000000.0,1338746120709294.8
34.70565711485475,1181613314000000.0,2037745541000000.0,1340425956783108.8
34.708442968282306,1184909705000000.0,2041783356000000.0,1342106300306885.8
34.711224532860335,1188210196000000.0,2045822955000000.0,1343785668654419.0
34.714001822797385,1191514787000000.0,2049867901000000.0,1345465543553939.5
34.716774553439144,1194823121000000.0,2053916413000000.0,1347145185179603.8
34.719543040122616,1198135556000000.0,2057968490000000.0,1348824593698633.2
34.72230714783224,1201451913000000.0,2062025915000000.0,1350504507869192.5
34.725067039444276,1204772370000000.0,2066086905000000.0,1352184189249543.5
34.727822434108845,1208096571000000.0,2070153244000000.0,1353864375556198.2
34.730573788815335,1211425050000000.0,2074221366000000.0,1355543593868676.8
34.73332067643681,1214757273000000.0,2078294835000000.0,1357223315847371.2
34.73606340525261,1218093596000000.0,2082373653000000.0,1358903541401320.8
34.73880184306374,1221433841000000.0,2086454253000000.0,1360582801667873.2
34.74153600452623,1224778008000000.0,2090540201000000.0,1362262564710136.0
34.744265903403075,1228126096000000.0,2094631498000000.0,1363942830028073.8
34.746991701177784,1231478286000000.0,2098724577000000.0,1365622133202141.8
34.74971326450158,1234834397000000.0,2102823004000000.0,1367301937809183.5
34.75243075229575,1238194608000000.0,2106924997000000.0,1368981513251796.5
34.75514389092816,1241558563000000.0,2111032338000000.0,1370661589006151.0
34.75785298172478,1244926618000000.0,2115143244000000.0,1372341435579354.8
34.7605578950542,1248298595000000.0,2119257716000000.0,1374021053896137.8
34.763258787177236,1251674672000000.0,2123375753000000.0,1375700444062581.0
34.765955529095415,1255054671000000.0,2127499138000000.0,1377380332995681.0
34.768648134716685,1258438592000000.0,2131626088000000.0,1379059994120748.8
34.77133661866814,1261826436000000.0,2135758387000000.0,1380740153353216.5
34.77402099312442,1265218201000000.0,2139892468000000.0,1382419360931452.2
34.776701412880215,1268614066000000.0,2144031898000000.0,1384099066232094.8
34.779377750492586,1272013853000000.0,2148176675000000.0,1385779267509060.2
34.782050019512624,1275417562000000.0,2152323235000000.0,1387458520543357.5
34.7847183726109,1278825371000000.0,2156475144000000.0,1389138269981100.2
34.78738254444657,1282236924000000.0,2160632400000000.0,1390818514127157.8
34.79004282715091,1285652578000000.0,2164791439000000.0,1392497813058504.5
34.79269909325149,1289072153000000.0,2168955826000000.0,1394177606720200.2
34.79535135673487,1292495650000000.0,2173123779000000.0,1395857176134050.8
34.79799976809319,1295923247000000.0,2177297080000000.0,1397537239184869.5
34.800644202317606,1299354766000000.0,2181473946000000.0,1399217077870278.0
34.80328467241567,1302790207000000.0,2185654377000000.0,1400896692729329.0
34.805921192093535,1306229571000000.0,2189838374000000.0,1402576084700092.8
34.80855377269218,1309672856000000.0,2194027719000000.0,1404255968880991.2
34.811182563342285,1313120241000000.0,2198220630000000.0,1405935630495769.5
34.81380744052071,1316571548000000.0,2202418888000000.0,1407615782794979.8
34.816428416909275,1320026777000000.0,2206618929000000.0,1409294999988189.2
34.819045505125125,1323485928000000.0,2210824318000000.0,1410974707928539.0
34.82165871772118,1326949001000000.0,2215035056000000.0,1412654906148646.8
34.82426820173095,1330416175000000.0,2219247576000000.0,1414334171802838.2
34.82687383358597,1333887270000000.0,2223465444000000.0,1416013926915942.2
34.829475626407,1337362287000000.0,2227688660000000.0,1417694170626437.8
34.832073592498716,1340841226000000.0,2231913659000000.0,1419373485090015.0
34.834667744103704,1344324087000000.0,2236144007000000.0,1421053288211628.5
34.83725822546895,1347811048000000.0,2240377919000000.0,1422732870985528.0
34.839844784241045,1351301753000000.0,2244617180000000.0,1424412941349764.2
34.84242769627254,1354796558000000.0,2248860006000000.0,1426092792115065.5
34.84500684150014,1358295285000000.0,2253106397000000.0,1427772423757682.8
34.847582231866554,1361797934000000.0,2257356354000000.0,1429451837188713.5
34.85015400962875,1365304683000000.0,2261611659000000.0,1431131736374592.5
34.85272192552865,1368815176000000.0,2265870529000000.0,1432811417258209.0
34.8552862517474,1372329769000000.0,2270134748000000.0,1434491583275385.0
34.857846869621966,1375848284000000.0,2274400749000000.0,1436170829442972.8
34.86040379080515,1379370721000000.0,2278672098000000.0,1437850559973667.5
34.862957026892126,1382897080000000.0,2282948795000000.0,1439530774024291.2
34.86550658942084,1386427361000000.0,2287227275000000.0,1441210071495529.8
34.86805261793349,1389961742000000.0,2291511103000000.0,1442889852111455.2
34.8705948666898,1393499866000000.0,2295798497000000.0,1444569416943166.8
34.87313360429497,1397042091000000.0,2300091238000000.0,1446249463522422.0
34.8756687132852,1400588238000000.0,2304387545000000.0,1447929294612600.0
34.878200204921846,1404138307000000.0,2308687418000000.0,1449608910714437.8
34.880728090411274,1407692298000000.0,2312990856000000.0,1451288311936511.5
34.88325238019666,1411250210000000.0,2317299641000000.0,1452968193532192.5
34.88577308679446,1414812045000000.0,2321611993000000.0,1454647861358530.5
34.88829034603335,1418377980000000.0,2325929692000000.0,1456328008522340.2
34.890803916894164,1421947658000000.0,2330249174000000.0,1458007248657150.5
34.8933140624004,1425521437000000.0,2334574004000000.0,1459686968185748.5
34.89582066653955,1429099137000000.0,2338904183000000.0,1461367166631084.8
34.89832374154806,1432680760000000.0,2343236144000000.0,1463046460413634.2
34.90082329750749,1436266305000000.0,2347573453000000.0,1464726232392108.8
34.903319344454566,1439855771000000.0,2351916110000000.0,1466406481745750.5
34.90581189376701,1443449159000000.0,2356260550000000.0,1468085829600678.5
34.90830095676448,1447046470000000.0,2360610338000000.0,1469765654498824.5
34.910786665344716,1450647880000000.0,2364963691000000.0,1471445267665398.5
34.91326890810326,1454253213000000.0,2369322393000000.0,1473125357199910.0
34.91574757204726,1457862289000000.0,2373684660000000.0,1474805235320962.8
34.9182229127919,1461475465000000.0,2378050492000000.0,1476484902511173.5
34.92069481900146,1465092564000000.0,2382419890000000.0,1478164359596127.2
34.9231632996413,1468713584000000.0,2386794636000000.0,1479844291354447.8
34.92562836567891,1472338526000000.0,2391172947000000.0,1481524012936353.2
34.928090027348965,1475967390000000.0,2395554823000000.0,1483203524818987.5
34.930548294837905,1479600176000000.0,2399942048000000.0,1484883510619686.5
34.93300317828423,1483236884000000.0,2404332838000000.0,1486563287031048.0
34.935454687778794,1486877514000000.0,2408727194000000.0,1488242854909056.2
34.937902952786374,1490522244000000.0,2413125114000000.0,1489922213923028.0
34.9403477441694,1494170718000000.0,2417528384000000.0,1491602045897246.0
34.942789310430754,1497823292000000.0,2421935218000000.0,1493281669313007.8
34.94522742350615,1501479610000000.0,2426347400000000.0,1494961763961546.2
34.947662330643865,1505140028000000.0,2430763148000000.0,1496641651118092.8
34.950093922819455,1508804368000000.0,2435182462000000.0,1498321331211162.2
34.952522209140874,1512472629000000.0,2439605340000000.0,1500000803946469.0
34.954947083252854,1516144635000000.0,2444033567000000.0,1501680747005119.0
34.95736878860356,1519820740000000.0,2448465359000000.0,1503360483423092.5
34.95978721845658,1523500768000000.0,2452900717000000.0,1505040014003623.0
34.96220238174209,1527184718000000.0,2457341423000000.0,1506720013369953.2
34.964614287352454,1530872589000000.0,2461785694000000.0,1508399806816540.2
34.967022946097416,1534564383000000.0,2466233530000000.0,1510079394802591.0
34.96942848184538,1538260276000000.0,2470684932000000.0,1511758778125624.2
34.97183067360497,1541959914000000.0,2475141682000000.0,1513438628917847.8
34.97422964544317,1545663473000000.0,2479601998000000.0,1515118275375067.5
34.976625407339036,1549370954000000.0,2484067661000000.0,1516798388015913.0
34.97901808318985,1553082535000000.0,2488536890000000.0,1518478296575391.2
34.98140745274475,1556797860000000.0,2493009684000000.0,1520158001130132.0
34.98379364009131,1560517107000000.0,2497486044000000.0,1521837502543654.2
34.9861767688226,1564240455000000.0,2501967752000000.0,1523517469210599.8
34.98855661892062,1567967546000000.0,2506451242000000.0,1525196564864507.5
34.99093331353252,1571698558000000.0,2510941864000000.0,1526876792989927.2
34.99330697595401,1575433671000000.0,2515434268000000.0,1528556151608263.5
34.995677388306504,1579172528000000.0,2519932020000000.0,1530235974215125.8
34.99804478524975,1582915485000000.0,2524433337000000.0,1531915594730974.0
35.00040895053234,1586662186000000.0,2528940003000000.0,1533595678674609.8
35.00277011703897,1590412986000000.0,2533450234000000.0,1535275560808178.0
35.005128070759746,1594167531000000.0,2537964030000000.0,1536955241573724.8
