logpressurec2,pressurec2,energy_densityc2,baryon_density
35.00748304344044,1597926176000000.0,2542481392000000.0,1538634721783566.0
35.009834931296176,1601688742000000.0,2547004102000000.0,1540314663757223.2
35.01218363280337,1605455052000000.0,2551530377000000.0,1541994405079763.8
35.0145293792695,1609225463000000.0,2556060218000000.0,1543673946559522.0
35.01687195660798,1612999617000000.0,2560595407000000.0,1545353948751197.2
35.01921159563039,1616777872000000.0,2565134161000000.0,1547033751002828.2
35.02154808321491,1620559870000000.0,2569676480000000.0,1548713353748947.2
35.02388164844431,1624345968000000.0,2574222365000000.0,1550392757792454.8
35.02621208038759,1628135810000000.0,2578773598000000.0,1552072621302224.5
35.02853960640853,1631929752000000.0,2583328397000000.0,1553752286377706.0
35.03086401652198,1635727438000000.0,2587888544000000.0,1555432410002356.5
35.03318553700102,1639529224000000.0,2592450473000000.0,1557111678760699.5
35.03550395819133,1643334753000000.0,2597017750000000.0,1558791405744531.2
35.03781950650191,1647144383000000.0,2601590376000000.0,1560471590570605.0
35.040131973210016,1650957757000000.0,2606164784000000.0,1562150922990189.0
35.04244158243182,1654775231000000.0,2610744540000000.0,1563830712560986.0
35.04474812637818,1658596448000000.0,2615327862000000.0,1565510305507963.5
35.04705182930618,1662421766000000.0,2619916532000000.0,1567190354697634.5
35.04935248374542,1666250827000000.0,2624508767000000.0,1568870207158711.5
35.05165020570883,1670083810000000.0,2629104568000000.0,1570549863713482.0
35.053945110186355,1673920894000000.0,2633703934000000.0,1572229324381389.8
35.056236991084646,1677761721000000.0,2638308648000000.0,1573909240064932.0
35.05852596357,1681606470000000.0,2642916927000000.0,1575588960154090.0
35.06081203559408,1685455141000000.0,2647528772000000.0,1577268485430410.2
35.06309521507442,1689307734000000.0,2652145965000000.0,1578948464695642.2
35.06537561502317,1693164427000000.0,2656766724000000.0,1580628249367925.8
35.0676530327938,1697024864000000.0,2661391047000000.0,1582307839134810.8
35.06992758157114,1700889223000000.0,2666020719000000.0,1583987882196594.2
35.07219926913807,1704757504000000.0,2670652174000000.0,1585667084912479.5
35.07446810265904,1708629706000000.0,2675288976000000.0,1587346739876152.2
35.07673409102264,1712505831000000.0,2679931127000000.0,1589026847080502.0
35.078997137037305,1716385699000000.0,2684576844000000.0,1590706761087469.0
35.081257457167695,1720269668000000.0,2689226125000000.0,1592386481583134.0
35.08351495392756,1724157558000000.0,2693878972000000.0,1594066009663853.0
35.08576963606496,1728049371000000.0,2698537167000000.0,1595745988414522.0
35.088021407201275,1731944927000000.0,2703197145000000.0,1597425132555225.2
35.0902704812195,1735844583000000.0,2707864254000000.0,1599105368988934.8
35.09251666029086,1739747983000000.0,2712533145000000.0,1600784771825379.2
35.09476015673168,1743655483000000.0,2717207384000000.0,1602464624161356.2
35.09700077357075,1747566727000000.0,2721885189000000.0,1604144285411629.2
35.0992386199457,1751481892000000.0,2726568342000000.0,1605824395314329.2
35.10147370436373,1755400980000000.0,2731253278000000.0,1607503675302648.5
35.10370613476107,1759324168000000.0,2735943561000000.0,1609183403232376.8
35.10593571586465,1763251100000000.0,2740639193000000.0,1610863579102579.5
35.10816255578222,1767181953000000.0,2745336608000000.0,1612542927368161.8
35.11038666232423,1771116728000000.0,2750039370000000.0,1614222722574045.2
35.112607942987474,1775055248000000.0,2754745698000000.0,1615902328431799.2
35.11482660460547,1778997867000000.0,2759457374000000.0,1617582380747416.0
35.117042454558806,1782944230000000.0,2764172616000000.0,1619262243949947.8
35.1192556998608,1786894693000000.0,2768891423000000.0,1620941918076249.0
35.12146604876019,1790848722000000.0,2773613795000000.0,1622621403550875.5
35.12367450194353,1794808098000000.0,2778341515000000.0,1624301334133555.8
35.12587908039665,1798769258000000.0,2783072801000000.0,1625981076585668.0
35.128081775424654,1802735765000000.0,2787807652000000.0,1627660631073319.5
35.1302816030089,1806705838000000.0,2792547852000000.0,1629340630065544.0
35.13247857084803,1810679476000000.0,2797289834000000.0,1631019809879740.2
35.13467268771026,1814656680000000.0,2802038946000000.0,1632700064265933.5
35.136864941625966,1818639232000000.0,2806789842000000.0,1634379501434013.5
35.13905337778738,1822623566000000.0,2811546086000000.0,1636059381768783.2
35.14123996352673,1826613249000000.0,2816305895000000.0,1637739075495669.8
35.14342372598251,1830606497000000.0,2821069269000000.0,1639418582803251.5
35.14560467321048,1834603310000000.0,2825837992000000.0,1641098532679317.8
35.1477837835313,1838605472000000.0,2830610279000000.0,1642778295944447.5
35.149959122760734,1842609416000000.0,2835386133000000.0,1644457874162284.8
35.15213263626742,1846618708000000.0,2840167334000000.0,1646137893297450.5
35.15430336276865,1850631566000000.0,2844952101000000.0,1647817727191484.5
35.15647227098838,1854649772000000.0,2849740433000000.0,1649497375680784.5
35.15863744397488,1858669760000000.0,2854532331000000.0,1651176839619788.8
35.16079985354784,1862693314000000.0,2859329576000000.0,1652856743501856.2
35.16296046211233,1866722216000000.0,2864130388000000.0,1654536463656457.0
35.16511831869452,1870754684000000.0,2868934764000000.0,1656215999217510.2
35.16727343050335,1874790717000000.0,2873744489000000.0,1657895974163458.2
35.16942675424459,1878832098000000.0,2878557779000000.0,1659575765020044.5
35.171576397569325,1882875261000000.0,2883374634000000.0,1661255372284834.8
35.173724264614705,1886923773000000.0,2888195055000000.0,1662934796804096.5
35.17586941348483,1890975850000000.0,2893020824000000.0,1664614659077264.5
35.178011851776645,1895031492000000.0,2897850158000000.0,1666294338406000.2
35.180151587580255,1899090700000000.0,2902684840000000.0,1667974454900626.5
35.182288628422604,1903153474000000.0,2907521306000000.0,1669653770514136.8
35.18442391561719,1907221595000000.0,2912363119000000.0,1671333522570928.2
35.186556518827764,1911293282000000.0,2917210280000000.0,1673013710552623.5
35.18868644498095,1915368534000000.0,2922059224000000.0,1674693099199916.0
35.19081370201721,1919447352000000.0,2926913516000000.0,1676372923708174.2
35.19293829680048,1923529735000000.0,2931771374000000.0,1678052567383857.8
35.19506116166218,1927617466000000.0,2936634579000000.0,1679732645682181.5
35.197181375031526,1931708762000000.0,2941499568000000.0,1681411927879081.8
35.19929894473601,1935803624000000.0,2946369904000000.0,1683091644325467.2
35.20141387753604,1939902051000000.0,2951245588000000.0,1684771794817450.0
35.20352618119368,1944004044000000.0,2956123056000000.0,1686451151688756.5
35.205636777654476,1948111385000000.0,2961005871000000.0,1688130941889395.5
35.207743841685435,1952220508000000.0,2965892252000000.0,1689810552683202.5
35.209849209529104,1956334980000000.0,2970783980000000.0,1691490596226835.8
35.211951972568876,1960453017000000.0,2975679275000000.0,1693170460847745.8
35.21405213791657,1964574619000000.0,2980578134000000.0,1694850145993776.2
35.216150618834845,1968701570000000.0,2985480559000000.0,1696529652524261.5
35.21824560862212,1972830303000000.0,2990388332000000.0,1698209590894174.8
35.220338923762384,1976964384000000.0,2995299671000000.0,1699889351088414.8
35.22242966609633,1981102031000000.0,3000214575000000.0,1701568932935871.8
35.22451784209652,1985243243000000.0,3005133044000000.0,1703248336908427.8
35.2266043549677,1989389803000000.0,3010056861000000.0,1704928171474940.8
35.22868741775625,1993538146000000.0,3014984244000000.0,1706607828642744.2
35.230768827505756,1997691837000000.0,3019916975000000.0,1708287915830635.8
35.232847695340304,2001849094000000.0,3024853271000000.0,1709967825414979.2
35.2349240276087,2006009916000000.0,3029793133000000.0,1711647558203631.2
35.236997831132335,2010174303000000.0,3034736560000000.0,1713327114322558.0
35.239069997855765,2014344038000000.0,3039683553000000.0,1715006494279718.2
35.241138762904754,2018515556000000.0,3044635893000000.0,1716686302643581.0
35.2432059010031,2022692422000000.0,3049591799000000.0,1718365935272699.5
35.24527053421683,2026872854000000.0,3054553053000000.0,1720045995782776.5
35.24733266825456,2031056850000000.0,3059517873000000.0,1721725880687958.2
35.24939231126156,2035244413000000.0,3064486258000000.0,1723405590110070.5
35.25145034266209,2039437323000000.0,3069458208000000.0,1725085124214957.8
35.25350589219929,2043633799000000.0,3074435506000000.0,1726765084974184.2
35.255558965984,2047833840000000.0,3079416370000000.0,1728444870882299.2
35.257609571078035,2052037447000000.0,3084400800000000.0,1730124482395602.2
35.25965771353911,2056244619000000.0,3089388794000000.0,1731803919295358.2
35.26170339988692,2060455356000000.0,3094382137000000.0,1733483782546980.2
35.26374750067435,2064671442000000.0,3099379045000000.0,1735163471648065.8
35.265789154782645,2068891093000000.0,3104381301000000.0,1736843585619603.2
35.267828368667516,2073114309000000.0,3109385340000000.0,1738522927531766.8
35.26986514923922,2077341091000000.0,3114394727000000.0,1740202694240354.5
35.27189950241664,2081571438000000.0,3119407679000000.0,1741882287824741.8
35.27393228940078,2085807133000000.0,3124425980000000.0,1743562305690761.8
35.27596180563568,2090044611000000.0,3129447846000000.0,1745242150555015.8
35.277989764891984,2094287437000000.0,3134473277000000.0,1746921822865595.8
35.280015318658045,2098533828000000.0,3139502274000000.0,1748601323115354.5
35.28203932162031,2102785568000000.0,3144536619000000.0,1750281246103635.5
35.28406008200488,2107039090000000.0,3149574529000000.0,1751960996817716.5
35.28607930019278,2111297960000000.0,3154616004000000.0,1753640575702393.5
35.28809529215723,2115558613000000.0,3159662828000000.0,1755320577062200.5
35.29010975092707,2119824614000000.0,3164711434000000.0,1756999813944716.0
35.29212183864443,2124094181000000.0,3169767172000000.0,1758680065512894.5
35.29413239824841,2128369095000000.0,3174824692000000.0,1760359553396109.8
35.29613976013213,2132645793000000.0,3179887560000000.0,1762039462221537.0
35.298145602778625,2136927838000000.0,3184953993000000.0,1763719200334221.5
35.3001490954854,2141213449000000.0,3190023992000000.0,1765398768220705.5
35.302150243850406,2145502625000000.0,3195099339000000.0,1767078756175825.0
35.30414905438099,2149795367000000.0,3200176468000000.0,1768757984253975.8
35.306145532627816,2154091674000000.0,3205260729000000.0,1770438221895159.5
35.30814051066192,2158393329000000.0,3210346772000000.0,1772117700720708.5
35.310133165086356,2162698549000000.0,3215438163000000.0,1773797598425531.8
35.31212350232305,2167007335000000.0,3220533120000000.0,1775477327001180.0
35.31411152784506,2171319686000000.0,3225631642000000.0,1777156886548689.8
35.31609724802446,2175635603000000.0,3230735512000000.0,1778836864386011.2
35.318080668288424,2179955085000000.0,3235841164000000.0,1780516087164600.5
35.320062611247366,2184279916000000.0,3240953948000000.0,1782196314156526.0
35.32204226231041,2188608311000000.0,3246068514000000.0,1783875786859867.0
35.32401962822542,2192940272000000.0,3251188429000000.0,1785555676999989.2
35.32599471434431,2197275798000000.0,3256311909000000.0,1787235399189475.5
35.327967526907784,2201614890000000.0,3261438954000000.0,1788914953852827.0
35.329938879488644,2205959330000000.0,3266571347000000.0,1790594924764059.0
35.331907966834905,2210307336000000.0,3271707306000000.0,1792274728311254.2
35.333874793773155,2214658906000000.0,3276846830000000.0,1793954364590029.8
35.33583936691683,2219014042000000.0,3281989919000000.0,1795633834021862.5
35.337801691950034,2223372744000000.0,3287138357000000.0,1797313719128638.8
35.339761774085424,2227735011000000.0,3292290360000000.0,1798993437766572.2
35.34172041776341,2232102626000000.0,3297445928000000.0,1800672990083294.5
35.34367682668279,2236473806000000.0,3302606845000000.0,1802352956948221.0
35.34563021122037,2240846769000000.0,3307771327000000.0,1804032757867081.2
35.34758296356068,2245226863000000.0,3312939374000000.0,1805712392987275.5
35.349532702672484,2249608740000000.0,3318110987000000.0,1807391862777940.8
35.35148022933594,2253994182000000.0,3323287948000000.0,1809071746167619.8
35.35342633857718,2258384972000000.0,3328468474000000.0,1810751464276274.5
35.35537024332965,2262779327000000.0,3333652565000000.0,1812431017248379.0
35.35731194952879,2267177248000000.0,3338842005000000.0,1814110983026622.5
35.35925146220461,2271578734000000.0,3344035010000000.0,1815790784038223.2
35.36118878724781,2275983786000000.0,3349231581000000.0,1817470421016742.2
35.36312471153001,2280394186000000.0,3354433499000000.0,1819150469309752.8
35.36505767518477,2284806368000000.0,3359637201000000.0,1820829778592437.2
35.36698924630066,2289223899000000.0,3364846250000000.0,1822509499105005.0
35.36891864793696,2293644995000000.0,3370060648000000.0,1824189630734735.8
35.37084666132141,2298071439000000.0,3375276828000000.0,1825869024299971.0
35.37277173899828,2302499666000000.0,3380498356000000.0,1827548828310620.5
35.37469466321447,2306931458000000.0,3385723450000000.0,1829228469704608.8
35.37661621067197,2311368598000000.0,3390953892000000.0,1830908521012187.0
35.37853561271675,2315809304000000.0,3396186116000000.0,1832587836950494.5
35.38045287418511,2320253575000000.0,3401423689000000.0,1834267562773950.8
35.38236800075658,2324701412000000.0,3406666609000000.0,1835947697353455.8
35.38428176231323,2329154596000000.0,3411911313000000.0,1837627099036804.8
35.38619263286242,2333609564000000.0,3417161364000000.0,1839306909128532.0
35.38810214588004,2338069879000000.0,3422414981000000.0,1840986557735480.0
35.390009541890315,2342533760000000.0,3427673946000000.0,1842666614282260.5
35.391914825626905,2347001206000000.0,3432936476000000.0,1844346509118850.2
35.39381876048025,2351474000000000.0,3438202572000000.0,1846026242702732.5
35.39571983406115,2355948577000000.0,3443472234000000.0,1847705815428803.2
35.39761956611068,2360428502000000.0,3448745460000000.0,1849385227055398.2
35.39951720390003,2364911993000000.0,3454024035000000.0,1851065045765475.8
35.40141199956992,2369397266000000.0,3459306175000000.0,1852744704043046.2
35.40330621571323,2373889670000000.0,3464593663000000.0,1854424768561689.5
35.40519760025338,2378383857000000.0,3469882934000000.0,1856104106699351.5
35.407086910299206,2382881609000000.0,3475177553000000.0,1857783850988221.5
35.408974897693376,2387384709000000.0,3480477520000000.0,1859464000693811.0
35.41086081817863,2391891375000000.0,3485779270000000.0,1861143425803861.5
35.41274467631002,2396401606000000.0,3491086368000000.0,1862823255986322.5
35.41462647704342,2400915402000000.0,3496397031000000.0,1864502926831931.0
35.41650696697016,2405434547000000.0,3501713042000000.0,1866183001975106.8
35.4183846667239,2409955474000000.0,3507030837000000.0,1867862355432102.5
35.420261062298685,2414481749000000.0,3512353979000000.0,1869542112781486.0
35.422135417763144,2419011590000000.0,3517680686000000.0,1871221711401414.8
35.424007737577625,2423544996000000.0,3523012742000000.0,1872901713772004.2
35.42587802701092,2428081968000000.0,3528348363000000.0,1874581557752440.0
35.427746290077245,2432622504000000.0,3533687550000000.0,1876261244040344.5
35.42961326400705,2437168389000000.0,3539030302000000.0,1877940772452180.8
35.43147821928786,2441717840000000.0,3544378402000000.0,1879620703189449.0
35.4333411603051,2446270856000000.0,3549730067000000.0,1881300476135759.0
35.43520209183735,2450827437000000.0,3555085298000000.0,1882980091985077.0
35.437061018645316,2455387583000000.0,3560444094000000.0,1884659550802585.8
35.43891794587847,2459951295000000.0,3565808238000000.0,1886339411338944.8
35.440773601727436,2464520356000000.0,3571175948000000.0,1888019115239840.2
35.4426272639409,2469092981000000.0,3576549006000000.0,1889699219848358.0
35.444478938031565,2473669172000000.0,3581923846000000.0,1891378610486013.5
35.44632862827816,2478248928000000.0,3587304035000000.0,1893058402052617.0
35.44817633975053,2482832250000000.0,3592687789000000.0,1894738037504613.0
35.45002207669422,2487419137000000.0,3598076891000000.0,1896418073060560.8
35.45186655922837,2492011372000000.0,3603469558000000.0,1898097952583817.5
35.4537090742488,2496607173000000.0,3608865791000000.0,1899777676512504.0
35.455549625963386,2501206539000000.0,3614265590000000.0,1901457245218380.8
35.45738821896504,2505809470000000.0,3619668953000000.0,1903136658450505.2
35.45922485822807,2510415967000000.0,3625077665000000.0,1904816470956419.0
35.461059547911816,2515026029000000.0,3630489942000000.0,1906496128622354.8
35.46289300059616,2519641440000000.0,3635907568000000.0,1908176184808870.0
35.46472450978248,2524260415000000.0,3641328758000000.0,1909856085680749.5
35.46655408078415,2528882956000000.0,3646751732000000.0,1911535280439099.2
35.46838171810277,2533509063000000.0,3652181836000000.0,1913215424398130.2
35.47020742582947,2538138735000000.0,3657613723000000.0,1914894863079322.0
35.47203190963818,2542773755000000.0,3663050958000000.0,1916574698839178.0
35.473853770301105,2547410557000000.0,3668491758000000.0,1918254380771313.2
35.475674413784965,2552052708000000.0,3673937907000000.0,1919934459585701.5
35.477493142926605,2556698424000000.0,3679385838000000.0,1921613835022376.0
35.479309962533456,2561347706000000.0,3684839117000000.0,1923293606697485.0
35.481125571470045,2566002336000000.0,3690295962000000.0,1924973225414903.2
35.482938583151885,2570658748000000.0,3695758155000000.0,1926653239627469.2
35.48475039079526,2575320509000000.0,3701223913000000.0,1928333100888900.8
35.48656030313146,2579985834000000.0,3706693237000000.0,1930012809627652.0
35.488367635830585,2584652943000000.0,3712166126000000.0,1931692366133603.0
35.49017446158511,2589327182000000.0,3717644363000000.0,1933372317301450.2
35.49197871634774,2594003205000000.0,3723124382000000.0,1935051569703379.0
35.49378109310209,2598682792000000.0,3728611533000000.0,1936731762940726.2
35.49558228178667,2603367728000000.0,3734100466000000.0,1938411258531179.5
35.49738159894206,2608056229000000.0,3739594748000000.0,1940091148019879.0
35.49917904883382,2612748295000000.0,3745092595000000.0,1941770885896731.8
35.500974636094206,2617443927000000.0,3750594007000000.0,1943450472516358.5
35.5027683645748,2622143124000000.0,3756100767000000.0,1945130452182843.8
35.50456091725598,2626847669000000.0,3761609310000000.0,1946809737418386.8
35.50635161753364,2631555780000000.0,3767123201000000.0,1948489415135189.0
35.50813979327048,2636265674000000.0,3772642440000000.0,1950169485119036.8
35.509926801770185,2640980915000000.0,3778165245000000.0,1951849404876980.0
35.51171197041462,2645699722000000.0,3783689832000000.0,1953528632268962.0
35.51349597570251,2650423877000000.0,3789221550000000.0,1955208792871885.8
35.51527747550791,2655149815000000.0,3794755051000000.0,1956888262276119.0
35.51705781745713,2659881100000000.0,3800293900000000.0,1958568122842608.0
35.51883633407638,2664615952000000.0,3805836314000000.0,1960247833529767.8
35.52061302834433,2669354368000000.0,3811382294000000.0,1961927394987925.2
35.522387905102846,2674096350000000.0,3816933622000000.0,1963607346835151.5
35.524160968427466,2678841898000000.0,3822488515000000.0,1965287149448094.2
35.52593288604206,2683592793000000.0,3828046974000000.0,1966966803244301.8
35.52770233275066,2688345471000000.0,3833608998000000.0,1968646308265369.2
35.52947064023336,2693103498000000.0,3839176370000000.0,1970326202856748.8
35.53123714736891,2697865089000000.0,3844747307000000.0,1972005948738613.2
35.533001858915185,2702630246000000.0,3850321810000000.0,1973685546555221.5
35.53476543743745,2707400752000000.0,3855901661000000.0,1975365532946113.0
35.5365265682631,2712173040000000.0,3861485078000000.0,1977045371335372.2
35.53828657134396,2716950676000000.0,3867072059000000.0,1978725061463202.0
35.54004413698623,2721730094000000.0,3872662607000000.0,1980404604570721.5
35.541800580857476,2726514861000000.0,3878258502000000.0,1982084535366705.2
35.543555903082456,2731304976000000.0,3883857963000000.0,1983764318678105.5
35.545308801207916,2736096874000000.0,3889460989000000.0,1985443954542835.5
35.54705993236467,2740892336000000.0,3895067580000000.0,1987123443525041.0
35.54880995092876,2745693148000000.0,3900679520000000.0,1988803319757935.8
35.55055820804369,2750497524000000.0,3906295025000000.0,1990483048943980.8
35.552304708320165,2755305466000000.0,3911914095000000.0,1992162631419357.0
35.55404945526341,2760116973000000.0,3917538514000000.0,1993842600385878.5
35.555792453091115,2764932046000000.0,3923166498000000.0,1995522422927039.2
35.55753434902304,2769752467000000.0,3928798047000000.0,1997202099153178.0
35.55927385828965,2774574670000000.0,3934433162000000.0,1998881629695081.2
35.56101227143383,2779402222000000.0,3940073624000000.0,2000561545326106.5
35.562748948166615,2784233339000000.0,3945717653000000.0,2002241315630006.2
35.56448389228696,2789068021000000.0,3951365246000000.0,2003920940045465.8
35.56621710793864,2793906269000000.0,3957016405000000.0,2005600419497897.5
35.567949235605695,2798749865000000.0,3962672912000000.0,2007280283311963.2
35.56967900416292,2803595244000000.0,3968332985000000.0,2008960002220034.5
35.57140768968856,2808445970000000.0,3973996623000000.0,2010639576254890.5
35.573134659568076,2813300262000000.0,3979665609000000.0,2012319533901310.5
35.57485991752985,2818158120000000.0,3985338160000000.0,2013999346731587.8
35.57658346693526,2823019543000000.0,3991014277000000.0,2015679015368950.2
35.578305941995524,2827886314000000.0,3996693959000000.0,2017358539624360.8
35.580026084659195,2832754868000000.0,4002378989000000.0,2019038446693674.0
35.581745157833886,2837628769000000.0,4008067585000000.0,2020718209952008.0
35.58346253539428,2842506236000000.0,4013759746000000.0,2022397829209663.5
35.58517822100176,2847387269000000.0,4019457255000000.0,2024077830536955.2
35.586892217954656,2852271867000000.0,4025156547000000.0,2025757163059559.2
35.58860515393735,2857161813000000.0,4030862970000000.0,2027437402332544.0
35.59031578376653,2862053542000000.0,4036571175000000.0,2029116973306971.2
35.592025357736134,2866950619000000.0,4042282946000000.0,2030796401598458.2
35.59373325541014,2871851261000000.0,4048000065000000.0,2032476210899567.0
35.59543948073399,2876755469000000.0,4053720749000000.0,2034155877276707.5
35.597144036944506,2881663242000000.0,4059446782000000.0,2035835924484841.8
35.59884754530219,2886576363000000.0,4065174597000000.0,2037515306051441.8
35.60054877329055,2891491267000000.0,4070907760000000.0,2039195067838127.2
35.602248958441244,2896411519000000.0,4076646271000000.0,2040875209425755.8
35.60394748661328,2901335336000000.0,4082386565000000.0,2042554687143161.2
35.605644361684746,2906262719000000.0,4088132208000000.0,2044234544637442.2
35.60733958717604,2911193668000000.0,4093881415000000.0,2045914259975653.0
35.60903316590991,2916128181000000.0,4099634188000000.0,2047593834058163.8
35.6107257124647,2921068043000000.0,4105392309000000.0,2049273786891901.2
35.61241600816616,2926009687000000.0,4111153995000000.0,2050953598228328.5
35.61410527659163,2930956680000000.0,4116919247000000.0,2052633268673819.0
35.61579291047718,2935907238000000.0,4122688064000000.0,2054312798037546.2
35.61747891328301,2940861361000000.0,4128462230000000.0,2055992705661102.0
35.619163893722174,2945820832000000.0,4134239960000000.0,2057672471962509.0
35.62084664402424,2950782086000000.0,4140021256000000.0,2059352097834999.5
35.62252837712943,2955748689000000.0,4145806118000000.0,2061031583590144.0
35.624208490518484,2960718856000000.0,4151596327000000.0,2062711446033232.8
35.6258863870697,2965690806000000.0,4157390102000000.0,2064391168617267.8
35.627563873807524,2970669888000000.0,4163187443000000.0,2066070751442001.5
35.629239149820144,2975650751000000.0,4168990131000000.0,2067750710229900.8
35.630912820701774,2980635181000000.0,4174796385000000.0,2069430529515242.2
35.63258548600537,2985624958000000.0,4180606205000000.0,2071110209396702.0
35.63425655056736,2990618301000000.0,4186419589000000.0,2072789749394522.2
35.63592601740397,2995615209000000.0,4192238322000000.0,2074469665160542.5
35.63759388985588,3000615682000000.0,4198060620000000.0,2076149441587629.0
35.63926017158547,3005619721000000.0,4203886484000000.0,2077829079270141.8
35.64092486557763,3010627325000000.0,4209717696000000.0,2079509091919638.5
35.64258856672286,3015640278000000.0,4215550690000000.0,2081188452243784.0
35.64425068477086,3020656796000000.0,4221389032000000.0,2082868187016749.8
35.64591063372568,3025675096000000.0,4227232723000000.0,2084548296325550.2
35.64757018473975,3030700527000000.0,4233078196000000.0,2086227754725320.2
35.64922757354539,3035727741000000.0,4238929018000000.0,2087907587144255.5
35.65088339269234,3040758521000000.0,4244783405000000.0,2089587281531106.8
35.652538230170784,3045794648000000.0,4250641357000000.0,2091266837982171.8
35.65419091811658,3050832558000000.0,4256504657000000.0,2092946767656261.2
35.65584262959087,3055875817000000.0,4262371523000000.0,2094626559929796.2
35.65749278176793,3060922640000000.0,4268241954000000.0,2096306214611425.5
35.659141378844126,3065973030000000.0,4274115950000000.0,2097985732000632.8
35.660789003632566,3071028767000000.0,4279995295000000.0,2099665621930319.8
35.66243449785115,3076086287000000.0,4285878205000000.0,2101345374610000.8
35.66407902458355,3081149155000000.0,4291764680000000.0,2103024990338349.2
35.66572200642452,3086215588000000.0,4297656504000000.0,2104704977897197.5
35.667362870086514,3091283804000000.0,4303551893000000.0,2106384828749148.0
35.66900334875508,3096359151000000.0,4309450847000000.0,2108064542988866.2
35.67064171555547,3101436281000000.0,4315353367000000.0,2109744120993673.0
35.672278550088215,3106516976000000.0,4321259452000000.0,2111423562976290.8
35.673914428501085,3111603019000000.0,4327170885000000.0,2113103375693204.0
35.675548779027196,3116692627000000.0,4333085884000000.0,2114783052510965.2
35.67718160510502,3121785801000000.0,4339006230000000.0,2116463099126825.0
35.6788129095213,3126882540000000.0,4344928360000000.0,2118142504742915.5
35.680442695693465,3131982845000000.0,4350855837000000.0,2119822280052623.2
35.68207096638939,3137086715000000.0,4356788663000000.0,2121502425225579.0
35.683698292443374,3142195934000000.0,4362723271000000.0,2123181930197560.2
35.685324107005854,3147308717000000.0,4368663228000000.0,2124861804528140.2
35.686947848182065,3152423283000000.0,4374606749000000.0,2126541543549434.0
35.68857065113641,3157543198000000.0,4380553837000000.0,2128221148399517.0
35.69019251552982,3162668460000000.0,4386504489000000.0,2129900618123004.5
35.6918123169057,3167795506000000.0,4392460490000000.0,2131580456452821.5
35.6934306220216,3172926116000000.0,4398420056000000.0,2133260160372602.5
35.695047995559435,3178062075000000.0,4404384970000000.0,2134940232171064.0
35.69666387736584,3183201599000000.0,4410351667000000.0,2136619667823095.5
35.698278270445755,3188344688000000.0,4416323712000000.0,2138299471050792.8
35.69989117810767,3193491343000000.0,4422299323000000.0,2139979140564034.2
35.70150260333596,3198641564000000.0,4428280281000000.0,2141659176927107.2
35.70311310500856,3203797132000000.0,4434263022000000.0,2143338579110345.0
35.704721572768285,3208954483000000.0,4440251112000000.0,2145018348402760.8
35.70632912142446,3214117182000000.0,4446242766000000.0,2146697984026334.2
35.70793519771551,3219283447000000.0,4452239769000000.0,2148377986120289.2
35.70953980427555,3224453277000000.0,4458240337000000.0,2150057854861333.8
35.71114294404106,3229626672000000.0,4464244471000000.0,2151737590812766.8
35.712745171440886,3234805416000000.0,4470252170000000.0,2153417193782960.2
35.71434538581662,3239985942000000.0,4476263434000000.0,2155096664053559.5
35.71594469158492,3245171816000000.0,4482280047000000.0,2156776499998944.0
35.717542540767305,3250361256000000.0,4488300225000000.0,2158456203279411.0
35.71913893595236,3255554261000000.0,4494325751000000.0,2160136271321314.2
35.72073388033493,3260750832000000.0,4500353059000000.0,2161815710114170.5
35.7223273764865,3265950968000000.0,4506385716000000.0,2163495513840801.5
35.72391997234451,3271156452000000.0,4512421938000000.0,2165175185497275.8
35.725510579769214,3276363718000000.0,4518463509000000.0,2166855221455722.5
35.72710029118994,3281576333000000.0,4524506862000000.0,2168534630085408.2
35.72868856408351,3286792513000000.0,4530555563000000.0,2170214402440719.8
35.73027540159464,3292012259000000.0,4536607829000000.0,2171894043314865.0
35.731860806250715,3297235570000000.0,4542665444000000.0,2173574047755144.5
35.733445320775076,3302464229000000.0,4548724841000000.0,2175253426583386.0
35.735027867630826,3307694671000000.0,4554789586000000.0,2176933168402448.0
35.73660952827076,3312930461000000.0,4560859680000000.0,2178613273107574.2
35.73818976559833,3318169816000000.0,4566931556000000.0,2180292753494443.2
35.73976858270923,3323412737000000.0,4573008780000000.0,2181972596193645.5
35.74134598208777,3328659223000000.0,4579089570000000.0,2183652308577836.8
